delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,Delayed,Season
2792.0,blue dart,cosmetics,truck,two day,south,clear,279.3,12.67,1970,1970,no,delivered,4,1434.51,0,Summer
2793.0,xpressbees,furniture,truck,express,south,rainy,266.7,49.4,1970,1970,yes,delayed,3,1531.7,1,Monsoon
2794.0,fedex,groceries,ev bike,same day,east,clear,225.7,32.6,1970,1970,no,delivered,4,1326.3,0,Summer
2795.0,delhivery,furniture,scooter,two day,south,rainy,240.4,13.53,1970,1970,no,delivered,4,1242.59,0,Monsoon
2796.0,ecom express,groceries,ev bike,two day,east,cold,214.2,25.7,1970,1970,no,delivered,4,1148.1,0,Winter
2797.0,amazon logistics,fragile items,truck,two day,south,hot,123.5,14.78,1970,1970,no,delivered,5,661.84,0,Other
2798.0,shadowfax,groceries,ev bike,standard,south,clear,57.3,37.93,1970,1970,no,delivered,3,400.29,0,Summer
2799.0,xpressbees,furniture,ev van,standard,west,hot,227.4,40.03,1970,1970,no,delivered,4,1257.09,0,Other
2800.0,dhl,pharmacy,van,express,south,hot,185.3,19.52,1970,1970,no,delivered,5,1035.06,0,Other
2801.0,amazon logistics,pharmacy,van,express,central,rainy,242.5,34.38,1970,1970,yes,delayed,2,1365.64,1,Monsoon
2802.0,fedex,groceries,ev bike,same day,central,cold,286.1,10.71,1970,1970,no,delivered,3,1562.63,0,Winter
2803.0,ecom express,electronics,ev bike,express,south,clear,118.7,16.04,1970,1970,yes,delayed,3,691.62,1,Summer
2804.0,delhivery,cosmetics,ev van,express,south,cold,271.3,32.19,1970,1970,no,delivered,4,1503.07,0,Winter
2805.0,blue dart,pharmacy,truck,standard,central,rainy,21.6,12.84,1970,1970,no,delivered,5,146.52,0,Monsoon
2806.0,ecom express,pharmacy,truck,express,central,foggy,77.4,33.57,1970,1970,yes,failed,1,537.71,1,Other
2807.0,ekart,furniture,bike,same day,east,foggy,140.7,7.5,1970,1970,no,delivered,5,826.0,0,Other
2808.0,ekart,furniture,van,same day,east,rainy,281.9,33.56,1970,1970,yes,delayed,3,1610.18,1,Monsoon
2809.0,amazon logistics,automobile parts,scooter,standard,south,cold,291.8,14.14,1970,1970,no,delivered,4,1501.42,0,Winter
2810.0,blue dart,electronics,ev van,same day,west,clear,153.8,22.27,1970,1970,no,delivered,4,935.81,0,Summer
2811.0,fedex,electronics,bike,same day,central,stormy,175.3,28.55,1970,1970,yes,delayed,3,1062.15,1,Monsoon
2812.0,ekart,automobile parts,ev bike,express,east,foggy,135.4,5.16,1970,1970,yes,delayed,2,742.48,1,Other
2813.0,blue dart,fragile items,ev van,two day,east,cold,268.0,29.93,1970,1970,no,delivered,3,1429.79,0,Winter
2814.0,ecom express,groceries,van,express,east,foggy,256.2,41.87,1970,1970,yes,failed,1,1456.61,1,Other
2815.0,blue dart,furniture,ev bike,express,central,cold,76.7,47.18,1970,1970,yes,delayed,2,575.04,1,Winter
2816.0,delhivery,furniture,truck,same day,east,foggy,21.1,34.28,1970,1970,no,delivered,5,308.34,0,Other
2817.0,xpressbees,automobile parts,ev bike,standard,east,hot,22.9,36.4,1970,1970,no,delivered,3,223.7,0,Other
2818.0,amazon logistics,furniture,ev bike,same day,east,stormy,270.3,46.64,1970,1970,yes,failed,2,1591.42,1,Monsoon
2819.0,blue dart,cosmetics,scooter,same day,north,foggy,218.6,46.52,1970,1970,yes,delayed,2,1332.56,1,Other
2820.0,xpressbees,groceries,ev bike,express,central,hot,52.4,31.06,1970,1970,yes,delayed,2,405.18,1,Other
2821.0,fedex,groceries,ev van,standard,south,rainy,211.1,6.32,1970,1970,no,delivered,4,1074.46,0,Monsoon
2822.0,amazon logistics,cosmetics,scooter,express,central,clear,123.4,29.0,1970,1970,no,delivered,4,754.0,0,Summer
2823.0,blue dart,groceries,scooter,standard,south,hot,175.7,17.52,1970,1970,no,delivered,4,931.06,0,Other
2824.0,ecom express,electronics,scooter,standard,south,rainy,180.0,47.97,1970,1970,no,delivered,5,1043.91,0,Monsoon
2825.0,shadowfax,clothing,ev van,two day,central,hot,204.9,37.12,1970,1970,no,delivered,4,1135.86,0,Other
2826.0,amazon logistics,fragile items,ev van,two day,north,hot,85.6,30.96,1970,1970,no,delivered,4,520.88,0,Other
2827.0,dhl,groceries,van,same day,west,hot,277.6,13.44,1970,1970,no,delivered,4,1528.32,0,Other
2828.0,ecom express,electronics,ev van,two day,central,cold,263.5,16.7,1970,1970,no,delivered,4,1367.6,0,Winter
2829.0,shadowfax,automobile parts,ev bike,same day,south,hot,4.7,14.13,1970,1970,no,delivered,5,165.89,0,Other
2830.0,blue dart,automobile parts,van,same day,south,cold,206.3,24.82,1970,1970,no,delivered,4,1205.96,0,Winter
2831.0,ecom express,furniture,ev bike,same day,south,cold,162.5,22.21,1970,1970,no,delivered,4,979.13,0,Winter
2832.0,amazon logistics,pharmacy,ev van,same day,central,cold,152.7,26.95,1970,1970,no,delivered,3,944.35,0,Winter
2833.0,ekart,cosmetics,ev van,same day,south,clear,34.7,7.25,1970,1970,no,delivered,4,295.25,0,Summer
2834.0,fedex,electronics,van,standard,north,hot,161.9,22.31,1970,1970,no,delivered,5,876.43,0,Other
2835.0,dhl,documents,scooter,same day,east,cold,221.4,43.28,1970,1970,no,delivered,3,1336.84,0,Winter
2836.0,fedex,pharmacy,scooter,express,north,cold,5.4,5.61,1970,1970,yes,delayed,2,95.6674,1,Winter
2837.0,ecom express,furniture,ev bike,standard,east,rainy,127.7,0.67,1970,1970,no,delivered,5,639.22,0,Monsoon
2838.0,ecom express,documents,ev bike,express,north,cold,186.7,30.44,1970,1970,no,delivered,5,1074.82,0,Winter
2839.0,blue dart,electronics,ev bike,two day,south,cold,45.4,12.66,1970,1970,no,delivered,5,264.98,0,Winter
2840.0,ecom express,automobile parts,bike,express,north,stormy,296.5,26.69,1970,1970,yes,delayed,2,1612.57,1,Monsoon
2841.0,dhl,pharmacy,ev van,express,north,foggy,206.7,6.67,1970,1970,yes,delayed,2,1103.51,1,Other
2842.0,xpressbees,cosmetics,bike,standard,west,hot,205.6,48.07,1970,1970,no,delivered,4,1172.21,0,Other
2843.0,xpressbees,groceries,truck,two day,central,clear,136.0,33.29,1970,1970,no,delivered,3,779.87,0,Summer
2844.0,fedex,furniture,ev van,standard,south,rainy,26.3,17.11,1970,1970,no,delivered,4,182.83,0,Monsoon
2845.0,fedex,furniture,scooter,two day,north,stormy,270.8,43.84,1970,1970,no,delivered,4,1485.52,0,Monsoon
2846.0,fedex,groceries,truck,two day,central,cold,17.9,37.86,1970,1970,no,delivered,5,203.08,0,Winter
2847.0,amazon logistics,cosmetics,ev van,standard,east,foggy,233.7,8.24,1970,1970,no,delivered,5,1193.22,0,Other
2848.0,dhl,automobile parts,scooter,same day,south,hot,51.5,47.13,1970,1970,no,delivered,5,498.89,0,Other
2849.0,ekart,cosmetics,bike,same day,west,stormy,215.9,3.26,1970,1970,yes,failed,1,1189.28,1,Monsoon
2850.0,dhl,cosmetics,van,two day,west,cold,147.2,48.42,1970,1970,no,delivered,3,881.26,0,Winter
2851.0,blue dart,electronics,ev bike,express,west,cold,136.7,10.15,1970,1970,no,delivered,3,763.95,0,Winter
2852.0,dhl,furniture,truck,same day,west,rainy,297.1,4.01,1970,1970,yes,delayed,3,1610.53,1,Monsoon
2853.0,blue dart,automobile parts,van,standard,north,foggy,297.1,28.45,1970,1970,no,delivered,4,1581.35,0,Other
2854.0,delhivery,groceries,truck,two day,south,foggy,17.3,21.97,1970,1970,no,delivered,3,152.41,0,Other
2855.0,xpressbees,furniture,bike,two day,west,stormy,269.1,19.89,1970,1970,no,delivered,5,1405.17,0,Monsoon
2856.0,delhivery,documents,van,standard,central,clear,3.6,45.0,1970,1970,no,delivered,5,148.5,0,Summer
2857.0,shadowfax,clothing,ev van,standard,west,rainy,180.7,0.67,1970,1970,no,delivered,5,905.36,0,Monsoon
2858.0,amazon logistics,cosmetics,van,standard,south,cold,246.3,14.29,1970,1970,no,delivered,5,1274.37,0,Winter
2859.0,xpressbees,documents,ev van,two day,central,hot,97.2,12.48,1970,1970,no,delivered,5,523.44,0,Other
2860.0,fedex,pharmacy,truck,same day,east,hot,210.9,9.19,1970,1970,no,delivered,4,1182.07,0,Other
2861.0,blue dart,pharmacy,ev van,express,north,stormy,181.9,8.35,1970,1970,yes,delayed,2,984.55,1,Monsoon
2862.0,ecom express,fragile items,truck,same day,south,hot,138.3,13.16,1970,1970,yes,delayed,2,830.98,1,Other
2863.0,amazon logistics,automobile parts,van,same day,central,foggy,255.5,8.04,1970,1970,yes,delayed,3,1401.62,1,Other
2864.0,shadowfax,furniture,ev van,standard,east,foggy,205.3,10.75,1970,1970,no,delivered,5,1058.75,0,Other
2865.0,delhivery,electronics,scooter,express,east,foggy,238.8,28.39,1970,1970,yes,delayed,3,1329.17,1,Other
2866.0,delhivery,pharmacy,van,same day,north,clear,23.8,8.77,1970,1970,no,delivered,4,245.31,0,Summer
2867.0,ekart,fragile items,ev bike,same day,west,rainy,63.0,47.23,1970,1970,no,delivered,5,556.69,0,Monsoon
2868.0,blue dart,furniture,ev van,standard,south,cold,180.4,15.43,1970,1970,no,delivered,3,948.29,0,Winter
2869.0,amazon logistics,pharmacy,scooter,two day,north,hot,247.6,27.93,1970,1970,no,delivered,4,1321.79,0,Other
2870.0,blue dart,cosmetics,ev van,standard,central,foggy,231.6,40.11,1970,1970,no,delivered,4,1278.33,0,Other
2871.0,ekart,groceries,van,two day,east,clear,141.0,37.37,1970,1970,no,delivered,5,817.11,0,Summer
2872.0,ecom express,groceries,van,two day,central,rainy,246.4,1.86,1970,1970,no,delivered,4,1237.58,0,Monsoon
2873.0,amazon logistics,furniture,bike,two day,west,stormy,266.0,20.62,1970,1970,no,delivered,3,1391.86,0,Monsoon
2874.0,blue dart,fragile items,bike,same day,central,cold,178.2,39.36,1970,1970,no,delivered,4,1109.08,0,Winter
2875.0,dhl,furniture,truck,standard,east,foggy,45.7,46.3,1970,1970,no,delivered,4,367.4,0,Other
2876.0,fedex,documents,truck,express,west,rainy,182.1,34.99,1970,1970,yes,delayed,2,1065.47,1,Monsoon
2877.0,shadowfax,pharmacy,bike,same day,central,foggy,94.8,19.45,1970,1970,no,delivered,5,632.35,0,Other
2878.0,ecom express,cosmetics,ev van,standard,west,rainy,108.0,28.61,1970,1970,no,delivered,5,625.83,0,Monsoon
2879.0,amazon logistics,automobile parts,truck,same day,west,foggy,268.2,38.12,1970,1970,yes,delayed,3,1555.36,1,Other
2880.0,ecom express,automobile parts,bike,two day,central,foggy,295.6,22.09,1970,1970,no,delivered,5,1544.27,0,Other
2881.0,delhivery,fragile items,ev van,same day,south,rainy,213.2,44.73,1970,1970,yes,delayed,2,1300.19,1,Monsoon
2882.0,ekart,cosmetics,scooter,two day,east,foggy,94.7,15.72,1970,1970,no,delivered,4,520.66,0,Other
2883.0,shadowfax,furniture,ev bike,express,west,stormy,84.7,47.21,1970,1970,yes,failed,1,615.13,1,Monsoon
2884.0,delhivery,groceries,ev bike,express,central,cold,13.6,35.19,1970,1970,yes,delayed,2,223.57,1,Winter
2885.0,dhl,pharmacy,ev bike,standard,west,hot,18.9,44.34,1970,1970,no,delivered,4,227.52,0,Other
2886.0,blue dart,cosmetics,ev bike,express,east,cold,23.3,48.1,1970,1970,no,delivered,5,310.8,0,Winter
2887.0,ecom express,furniture,ev van,standard,west,stormy,203.2,1.38,1970,1970,no,delivered,4,1020.14,0,Monsoon
2888.0,delhivery,clothing,bike,same day,east,rainy,57.9,40.69,1970,1970,no,delivered,3,511.57,0,Monsoon
2889.0,blue dart,electronics,van,two day,east,clear,25.5,19.68,1970,1970,no,delivered,4,186.54,0,Summer
2890.0,blue dart,electronics,van,standard,east,rainy,297.1,9.51,1970,1970,no,delivered,5,1514.53,0,Monsoon
2891.0,blue dart,groceries,van,same day,west,foggy,214.5,24.63,1970,1970,no,delivered,3,1246.39,0,Other
2892.0,shadowfax,fragile items,scooter,same day,north,foggy,181.1,32.91,1970,1970,no,delivered,3,1104.23,0,Other
2893.0,dhl,fragile items,scooter,express,central,stormy,164.6,7.53,1970,1970,yes,failed,2,895.59,1,Monsoon
2894.0,ecom express,fragile items,ev van,standard,north,foggy,287.3,47.76,1970,1970,no,delivered,4,1579.78,0,Other
2895.0,ekart,cosmetics,ev van,same day,west,rainy,185.0,44.41,1970,1970,yes,delayed,2,1158.23,1,Monsoon
2896.0,fedex,electronics,ev bike,standard,central,hot,11.8,48.75,1970,1970,no,delivered,4,205.25,0,Other
2897.0,shadowfax,fragile items,truck,standard,south,stormy,177.2,14.49,1970,1970,no,delivered,3,929.47,0,Monsoon
2898.0,shadowfax,automobile parts,van,same day,east,clear,129.8,23.9,1970,1970,no,delivered,5,820.7,0,Summer
2899.0,amazon logistics,fragile items,ev bike,standard,east,stormy,297.1,43.24,1970,1970,no,delivered,5,1628.22,0,Monsoon
2900.0,blue dart,furniture,ev van,express,north,clear,146.1,29.5,1970,1970,yes,delayed,2,869.0,1,Summer
2901.0,fedex,clothing,van,standard,west,hot,235.1,42.0,1970,1970,no,delivered,4,1301.5,0,Other
2902.0,amazon logistics,automobile parts,truck,same day,central,rainy,245.7,0.67,1970,1970,yes,delayed,2,1329.16,1,Monsoon
2903.0,amazon logistics,clothing,ev van,standard,central,stormy,16.5,26.14,1970,1970,no,delivered,3,160.92,0,Monsoon
2904.0,shadowfax,fragile items,ev van,express,central,clear,289.1,45.39,1970,1970,no,delivered,4,1631.67,0,Summer
2905.0,shadowfax,automobile parts,scooter,express,east,cold,156.4,38.3,1970,1970,no,delivered,4,946.9,0,Winter
2906.0,amazon logistics,automobile parts,scooter,express,west,clear,249.0,4.72,1970,1970,no,delivered,3,1309.16,0,Summer
2907.0,shadowfax,furniture,scooter,same day,south,stormy,192.6,40.02,1970,1970,yes,delayed,2,1183.06,1,Monsoon
2908.0,ecom express,fragile items,bike,two day,south,stormy,135.8,15.11,1970,1970,no,delivered,4,724.33,0,Monsoon
2909.0,blue dart,fragile items,ev bike,same day,central,clear,82.9,31.88,1970,1970,no,delivered,5,610.14,0,Summer
2910.0,dhl,automobile parts,van,express,south,cold,57.2,18.49,1970,1970,yes,delayed,2,391.47,1,Winter
2911.0,blue dart,groceries,bike,same day,west,foggy,213.9,43.55,1970,1970,yes,delayed,2,1300.15,1,Other
2912.0,delhivery,pharmacy,scooter,same day,central,hot,24.2,42.69,1970,1970,no,delivered,4,349.07,0,Other
2913.0,fedex,fragile items,truck,standard,west,foggy,73.8,46.49,1970,1970,no,delivered,4,508.47,0,Other
2914.0,ekart,documents,ev van,express,north,rainy,158.1,27.12,1970,1970,yes,delayed,3,921.86,1,Monsoon
2915.0,dhl,documents,truck,same day,central,rainy,66.7,28.02,1970,1970,no,delivered,4,517.56,0,Monsoon
2916.0,dhl,groceries,truck,two day,south,clear,165.4,6.42,1970,1970,no,delivered,4,846.26,0,Summer
2917.0,shadowfax,groceries,scooter,standard,central,foggy,109.0,32.17,1970,1970,no,delivered,3,641.51,0,Other
2918.0,ecom express,cosmetics,scooter,same day,north,stormy,81.5,48.31,1970,1970,yes,delayed,2,652.43,1,Monsoon
2919.0,amazon logistics,automobile parts,ev bike,standard,south,stormy,215.0,42.9,1970,1970,no,delivered,4,1203.7,0,Monsoon
2920.0,dhl,clothing,ev bike,standard,west,rainy,73.5,19.13,1970,1970,no,delivered,5,424.89,0,Monsoon
2921.0,ekart,documents,ev van,standard,north,foggy,60.0,12.65,1970,1970,no,delivered,5,337.95,0,Other
2922.0,xpressbees,automobile parts,truck,standard,south,stormy,51.7,17.6,1970,1970,no,delivered,4,311.3,0,Monsoon
2923.0,blue dart,pharmacy,scooter,standard,central,rainy,61.6,41.32,1970,1970,no,delivered,5,431.96,0,Monsoon
2924.0,fedex,clothing,truck,same day,central,hot,4.8,27.61,1970,1970,no,delivered,4,206.83,0,Other
2925.0,dhl,pharmacy,ev van,two day,east,rainy,214.9,12.18,1970,1970,no,delivered,3,1111.04,0,Monsoon
2926.0,blue dart,fragile items,scooter,two day,central,cold,170.1,30.1,1970,1970,no,delivered,5,940.8,0,Winter
2927.0,shadowfax,groceries,ev van,same day,west,rainy,15.3,16.84,1970,1970,no,delivered,4,227.02,0,Monsoon
2928.0,ekart,furniture,ev van,standard,central,rainy,145.3,30.31,1970,1970,no,delivered,5,817.43,0,Monsoon
2929.0,blue dart,pharmacy,ev bike,two day,east,cold,250.7,17.86,1970,1970,no,delivered,5,1307.08,0,Winter
2930.0,shadowfax,fragile items,truck,same day,south,clear,144.3,37.76,1970,1970,no,delivered,5,934.78,0,Summer
2931.0,blue dart,pharmacy,van,standard,central,clear,297.1,25.04,1970,1970,no,delivered,4,1575.12,0,Summer
2932.0,xpressbees,automobile parts,ev van,same day,east,rainy,31.6,27.09,1970,1970,no,delivered,5,339.27,0,Monsoon
2933.0,blue dart,cosmetics,bike,same day,east,rainy,184.6,2.16,1970,1970,yes,delayed,2,1029.48,1,Monsoon
2934.0,dhl,groceries,ev bike,express,west,stormy,158.4,47.05,1970,1970,yes,delayed,3,983.15,1,Monsoon
2935.0,amazon logistics,furniture,van,same day,central,cold,176.1,2.81,1970,1970,no,delivered,4,988.93,0,Winter
2936.0,ekart,cosmetics,truck,same day,central,clear,155.9,6.56,1970,1970,no,delivered,5,899.18,0,Summer
2937.0,xpressbees,electronics,van,same day,south,stormy,169.2,5.14,1970,1970,yes,delayed,3,961.42,1,Monsoon
2938.0,xpressbees,documents,bike,express,south,rainy,273.0,10.34,1970,1970,yes,failed,1,1446.02,1,Monsoon
2939.0,ecom express,documents,ev van,two day,central,hot,109.9,21.63,1970,1970,no,delivered,3,614.39,0,Other
2940.0,blue dart,fragile items,ev bike,same day,south,rainy,198.3,2.54,1970,1970,yes,delayed,2,1099.12,1,Monsoon
2941.0,xpressbees,fragile items,truck,express,west,rainy,67.4,16.28,1970,1970,yes,failed,1,435.84,1,Monsoon
2942.0,ecom express,fragile items,bike,two day,west,clear,107.2,38.02,1970,1970,no,delivered,3,650.06,0,Summer
2943.0,xpressbees,electronics,ev bike,standard,east,clear,161.7,34.23,1970,1970,no,delivered,5,911.19,0,Summer
2944.0,blue dart,documents,ev van,two day,west,cold,212.9,3.06,1970,1970,no,delivered,3,1073.68,0,Winter
2945.0,amazon logistics,documents,ev bike,same day,west,foggy,274.1,40.76,1970,1970,yes,delayed,2,1592.78,1,Other
2946.0,delhivery,electronics,scooter,same day,north,cold,211.4,19.33,1970,1970,yes,delayed,2,1214.99,1,Winter
2947.0,shadowfax,documents,scooter,express,north,cold,207.1,41.07,1970,1970,yes,failed,1,1208.71,1,Winter
2948.0,fedex,groceries,van,express,east,stormy,128.9,20.57,1970,1970,yes,failed,1,756.21,1,Monsoon
2949.0,fedex,fragile items,bike,two day,central,stormy,71.8,46.11,1970,1970,no,delivered,4,497.33,0,Monsoon
2950.0,fedex,clothing,truck,same day,south,cold,213.3,43.4,1970,1970,no,delivered,5,1296.7,0,Winter
2951.0,delhivery,fragile items,van,standard,east,hot,112.7,15.69,1970,1970,no,delivered,4,610.57,0,Other
2952.0,fedex,fragile items,truck,two day,east,rainy,262.5,30.22,1970,1970,no,delivered,3,1403.16,0,Monsoon
2953.0,ecom express,clothing,ev van,standard,west,cold,258.7,22.22,1970,1970,no,delivered,4,1360.16,0,Winter
2954.0,dhl,documents,truck,express,north,cold,24.5,22.89,1970,1970,no,delivered,4,241.17,0,Winter
2955.0,ekart,furniture,van,express,west,clear,12.5,22.16,1970,1970,yes,delayed,2,178.98,1,Summer
2956.0,ecom express,automobile parts,ev bike,express,west,hot,138.8,32.36,1970,1970,no,delivered,4,841.08,0,Other
2957.0,delhivery,fragile items,van,express,south,clear,68.1,20.61,1970,1970,yes,failed,1,452.33,1,Summer
2958.0,fedex,automobile parts,ev bike,standard,north,rainy,72.6,32.58,1970,1970,no,delivered,3,460.74,0,Monsoon
2959.0,fedex,documents,ev van,same day,west,stormy,123.8,15.17,1970,1970,yes,delayed,2,764.51,1,Monsoon
2960.0,fedex,automobile parts,ev van,same day,north,hot,234.7,44.88,1970,1970,yes,delayed,3,1408.14,1,Other
2961.0,ecom express,automobile parts,truck,two day,south,rainy,50.4,45.65,1970,1970,no,delivered,4,388.95,0,Monsoon
2962.0,dhl,pharmacy,van,express,east,stormy,285.7,34.48,1970,1970,yes,failed,2,1581.94,1,Monsoon
2963.0,ecom express,clothing,van,same day,north,clear,182.2,29.0,1970,1970,no,delivered,4,1098.0,0,Summer
2964.0,delhivery,documents,truck,standard,north,foggy,229.9,32.05,1970,1970,no,delivered,4,1245.65,0,Other
2965.0,xpressbees,clothing,ev van,express,west,rainy,48.3,19.17,1970,1970,yes,delayed,2,349.01,1,Monsoon
2966.0,shadowfax,fragile items,ev van,same day,west,cold,45.9,21.12,1970,1970,no,delivered,4,392.86,0,Winter
2967.0,ekart,documents,truck,express,central,hot,95.6,25.56,1970,1970,yes,delayed,3,604.68,1,Other
2968.0,ekart,cosmetics,scooter,two day,east,foggy,268.5,15.48,1970,1970,no,delivered,5,1388.94,0,Other
2969.0,xpressbees,documents,van,express,north,foggy,251.2,13.99,1970,1970,yes,failed,2,1347.97,1,Other
2970.0,shadowfax,automobile parts,scooter,standard,east,cold,80.5,26.54,1970,1970,no,delivered,5,482.12,0,Winter
2971.0,shadowfax,cosmetics,scooter,two day,north,cold,125.5,33.02,1970,1970,no,delivered,3,726.56,0,Winter
2972.0,delhivery,groceries,bike,same day,north,hot,150.4,24.67,1970,1970,no,delivered,3,926.01,0,Other
2973.0,shadowfax,furniture,ev bike,standard,south,stormy,98.1,10.7,1970,1970,no,delivered,4,522.6,0,Monsoon
2974.0,ecom express,electronics,ev bike,two day,north,foggy,285.1,18.88,1970,1970,no,delivered,3,1482.14,0,Other
2975.0,delhivery,clothing,scooter,standard,central,stormy,204.1,35.35,1970,1970,no,delivered,3,1126.55,0,Monsoon
2976.0,fedex,automobile parts,ev bike,two day,west,hot,129.9,39.23,1970,1970,no,delivered,4,767.19,0,Other
2977.0,fedex,fragile items,bike,express,east,clear,3.6,37.96,1970,1970,no,delivered,5,180.38,0,Summer
2978.0,ecom express,fragile items,scooter,express,north,clear,18.3,33.26,1970,1970,no,delivered,5,241.28,0,Summer
2979.0,ekart,pharmacy,scooter,standard,north,foggy,164.8,11.8,1970,1970,no,delivered,5,859.4,0,Other
2980.0,fedex,clothing,bike,standard,north,stormy,226.9,20.48,1970,1970,no,delivered,5,1195.94,0,Monsoon
2981.0,xpressbees,electronics,ev bike,two day,west,rainy,185.3,27.93,1970,1970,no,delivered,5,1010.29,0,Monsoon
2982.0,delhivery,cosmetics,bike,express,west,clear,243.6,47.99,1970,1970,no,delivered,5,1411.97,0,Summer
2983.0,amazon logistics,documents,van,same day,west,stormy,232.4,9.16,1970,1970,no,delivered,5,1289.48,0,Monsoon
2984.0,amazon logistics,electronics,van,express,north,rainy,241.2,30.18,1970,1970,yes,delayed,2,1346.54,1,Monsoon
2985.0,xpressbees,electronics,truck,express,south,clear,183.1,20.3,1970,1970,yes,failed,1,1026.4,1,Summer
2986.0,shadowfax,pharmacy,scooter,express,east,foggy,258.9,21.01,1970,1970,yes,delayed,2,1407.53,1,Other
2987.0,xpressbees,fragile items,van,express,east,cold,101.8,37.6,1970,1970,yes,delayed,3,671.8,1,Winter
2988.0,amazon logistics,groceries,ev bike,same day,north,clear,47.0,33.08,1970,1970,no,delivered,4,434.24,0,Summer
2989.0,ecom express,automobile parts,van,express,east,foggy,240.4,26.64,1970,1970,yes,delayed,2,1331.92,1,Other
2990.0,dhl,groceries,ev van,two day,south,cold,90.2,3.3,1970,1970,no,delivered,5,460.9,0,Winter
2991.0,fedex,cosmetics,van,two day,north,clear,69.8,4.76,1970,1970,no,delivered,5,363.28,0,Summer
2992.0,shadowfax,documents,ev bike,same day,central,cold,167.4,26.23,1970,1970,no,delivered,4,1015.69,0,Winter
2993.0,blue dart,pharmacy,bike,standard,north,hot,168.9,42.19,1970,1970,no,delivered,5,971.07,0,Other
2994.0,amazon logistics,documents,ev van,two day,west,clear,23.5,25.02,1970,1970,no,delivered,3,192.56,0,Summer
2995.0,xpressbees,fragile items,van,same day,north,foggy,187.7,28.29,1970,1970,yes,failed,1,1123.37,1,Other
2996.0,shadowfax,furniture,ev van,same day,north,clear,69.1,49.52,1970,1970,no,delivered,4,594.57,0,Summer
2997.0,ekart,electronics,ev bike,same day,central,foggy,40.8,12.34,1970,1970,no,delivered,5,341.02,0,Other
2998.0,dhl,documents,ev bike,same day,south,cold,289.5,26.48,1970,1970,no,delivered,5,1626.94,0,Winter
2999.0,dhl,groceries,bike,same day,north,cold,88.2,38.3,1970,1970,no,delivered,5,655.9,0,Winter
3000.0,shadowfax,furniture,truck,standard,east,clear,124.1,47.61,1970,1970,no,delivered,5,763.33,0,Summer
3001.0,amazon logistics,documents,ev bike,two day,south,hot,43.8,41.24,1970,1970,no,delivered,3,342.72,0,Other
3002.0,xpressbees,pharmacy,ev bike,two day,west,cold,284.1,26.67,1970,1970,no,delivered,3,1500.51,0,Winter
3003.0,ecom express,automobile parts,van,two day,east,stormy,5.7,32.53,1970,1970,no,delivered,4,126.09,0,Monsoon
3004.0,ecom express,cosmetics,truck,same day,east,stormy,3.8,40.56,1970,1970,no,delivered,5,240.68,0,Monsoon
3005.0,xpressbees,documents,scooter,express,north,stormy,122.3,17.99,1970,1970,yes,failed,1,715.47,1,Monsoon
3006.0,dhl,cosmetics,van,express,south,stormy,37.2,39.87,1970,1970,yes,delayed,3,355.61,1,Monsoon
3007.0,shadowfax,automobile parts,van,two day,north,rainy,59.2,27.26,1970,1970,no,delivered,5,377.78,0,Monsoon
3008.0,dhl,documents,bike,standard,central,clear,87.0,16.25,1970,1970,no,delivered,5,483.75,0,Summer
3009.0,shadowfax,documents,ev van,same day,north,clear,141.3,22.25,1970,1970,no,delivered,5,873.25,0,Summer
3010.0,amazon logistics,electronics,truck,same day,central,foggy,267.1,45.97,1970,1970,yes,delayed,3,1573.41,1,Other
3011.0,dhl,fragile items,scooter,standard,central,hot,127.2,29.26,1970,1970,no,delivered,3,723.78,0,Other
3012.0,fedex,fragile items,ev van,standard,west,cold,237.0,46.12,1970,1970,no,delivered,4,1323.36,0,Winter
3013.0,delhivery,groceries,ev bike,standard,central,rainy,288.2,46.86,1970,1970,no,delivered,5,1581.58,0,Monsoon
3014.0,xpressbees,fragile items,ev bike,two day,central,rainy,253.4,33.08,1970,1970,no,delivered,3,1366.24,0,Monsoon
3015.0,fedex,pharmacy,ev van,express,central,clear,256.1,3.34,1970,1970,yes,delayed,2,1340.52,1,Summer
3016.0,fedex,automobile parts,van,standard,south,cold,239.9,46.21,1970,1970,no,delivered,4,1338.13,0,Winter
3017.0,fedex,automobile parts,van,two day,west,clear,35.3,37.58,1970,1970,no,delivered,4,289.24,0,Summer
3018.0,blue dart,automobile parts,truck,same day,south,stormy,52.1,20.7,1970,1970,no,delivered,5,422.6,0,Monsoon
3019.0,shadowfax,groceries,ev van,standard,north,clear,83.0,22.87,1970,1970,no,delivered,5,483.61,0,Summer
3020.0,xpressbees,pharmacy,ev bike,express,south,cold,202.8,1.48,1970,1970,yes,delayed,2,1068.44,1,Winter
3021.0,dhl,clothing,ev bike,express,central,cold,126.3,43.6,1970,1970,no,delivered,4,812.3,0,Winter
3022.0,blue dart,automobile parts,ev bike,express,north,hot,151.3,46.34,1970,1970,yes,delayed,3,945.52,1,Other
3023.0,dhl,documents,bike,two day,east,rainy,244.0,5.71,1970,1970,no,delivered,3,1237.13,0,Monsoon
